utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m),hour,minute,dow,doy,hour_sin,hour_cos,doy_sin,doy_cos,x_lag_1,x_lag_2,x_lag_4,x_lag_8,x_lag_16,x_lag_24,x_lag_48,x_lag_96,y_lag_1,y_lag_2,y_lag_4,y_lag_8,y_lag_16,y_lag_24,y_lag_48,y_lag_96,z_lag_1,z_lag_2,z_lag_4,z_lag_8,z_lag_16,z_lag_24,z_lag_48,z_lag_96,clock_lag_1,clock_lag_2,clock_lag_4,clock_lag_8,clock_lag_16,clock_lag_24,clock_lag_48,clock_lag_96,x_roll_mean_3,x_roll_std_3,x_roll_min_3,x_roll_max_3,x_roll_slope_3,x_roll_mean_6,x_roll_std_6,x_roll_min_6,x_roll_max_6,x_roll_slope_6,x_roll_mean_12,x_roll_std_12,x_roll_min_12,x_roll_max_12,x_roll_slope_12,x_roll_mean_24,x_roll_std_24,x_roll_min_24,x_roll_max_24,x_roll_slope_24,y_roll_mean_3,y_roll_std_3,y_roll_min_3,y_roll_max_3,y_roll_slope_3,y_roll_mean_6,y_roll_std_6,y_roll_min_6,y_roll_max_6,y_roll_slope_6,y_roll_mean_12,y_roll_std_12,y_roll_min_12,y_roll_max_12,y_roll_slope_12,y_roll_mean_24,y_roll_std_24,y_roll_min_24,y_roll_max_24,y_roll_slope_24,z_roll_mean_3,z_roll_std_3,z_roll_min_3,z_roll_max_3,z_roll_slope_3,z_roll_mean_6,z_roll_std_6,z_roll_min_6,z_roll_max_6,z_roll_slope_6,z_roll_mean_12,z_roll_std_12,z_roll_min_12,z_roll_max_12,z_roll_slope_12,z_roll_mean_24,z_roll_std_24,z_roll_min_24,z_roll_max_24,z_roll_slope_24,clock_roll_mean_3,clock_roll_std_3,clock_roll_min_3,clock_roll_max_3,clock_roll_slope_3,clock_roll_mean_6,clock_roll_std_6,clock_roll_min_6,clock_roll_max_6,clock_roll_slope_6,clock_roll_mean_12,clock_roll_std_12,clock_roll_min_12,clock_roll_max_12,clock_roll_slope_12,clock_roll_mean_24,clock_roll_std_24,clock_roll_min_24,clock_roll_max_24,clock_roll_slope_24,x_ewm_mean_12,x_ewm_std_12,x_ewm_mean_24,x_ewm_std_24,x_ewm_mean_48,x_ewm_std_48,y_ewm_mean_12,y_ewm_std_12,y_ewm_mean_24,y_ewm_std_24,y_ewm_mean_48,y_ewm_std_48,z_ewm_mean_12,z_ewm_std_12,z_ewm_mean_24,z_ewm_std_24,z_ewm_mean_48,z_ewm_std_48,clock_ewm_mean_12,clock_ewm_std_12,clock_ewm_mean_24,clock_ewm_std_24,clock_ewm_mean_48,clock_ewm_std_48
2025-09-01 06:00:00,5.0140344025625,4.2584054071875,-2.4381098266875,0.9747821176875,6,0,0,244,1.0,6.123233995736766e-17,-0.8717063187093217,-0.4900286664290594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0140344025625,,5.0140344025625,,5.0140344025625,,4.2584054071875,,4.2584054071875,,4.2584054071875,,-2.4381098266875,,-2.4381098266875,,-2.4381098266875,,0.9747821176875,,0.9747821176875,,0.9747821176875,
2025-09-01 06:15:00,4.694625510125,3.986315416375,-2.276120276375,0.669137036375,6,15,0,244,1.0,6.123233995736766e-17,-0.8717063187093217,-0.4900286664290594,5.0140344025625,,,,,,,,4.2584054071875,,,,,,,,-2.4381098266875,,,,,,,,0.9747821176875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.964894572956731,0.22585619381384084,4.9884816911675,0.22585619381384084,5.00099730491199,0.2258561938138407,4.216545408600962,0.1923966775965044,4.236638207922501,0.19239667759650436,4.247299693276785,0.19239667759650425,-2.413188357408654,0.11454390950732829,-2.4251506626625,0.11454390950732829,-2.431498008307398,0.11454390950732822,0.9277597974855769,0.21612370963238248,0.9503305111825001,0.21612370963238248,0.9623068082461734,0.21612370963238234
2025-09-01 06:30:00,4.05580772525,3.44213543475,-1.95214117575,0.0578468737499999,6,30,0,244,1.0,6.123233995736766e-17,-0.8717063187093217,-0.4900286664290594,4.694625510125,5.0140344025625,,,,,,,3.986315416375,4.2584054071875,,,,,,,-2.276120276375,-2.4381098266875,,,,,,,0.669137036375,0.9747821176875,,,,,,,4.5881558793125,0.4879051424122843,4.05580772525,5.0140344025625,-0.3194088924375,,,,,,,,,,,,,,,,3.8956187527708335,0.4156243262460404,3.44213543475,4.2584054071875,-0.2720899908125001,,,,,,,,,,,,,,,,-2.2221237596041665,0.2474431253662961,-2.4381098266875,-1.95214117575,0.1619895503125,,,,,,,,,,,,,,,,0.5672553426041667,0.4668805736351547,0.0578468737499999,0.9747821176875,-0.3056450813125,,,,,,,,,,,,,,,,4.825035057924926,0.5157139766934493,4.913867773894101,0.5108604422645125,4.962418138395173,0.5080661906224017,4.097405412623891,0.439313414568931,4.173077986068701,0.4351789080807126,4.214435845989978,0.43279861147147314,-2.342258021768861,0.2615464915110015,-2.3873099037095,0.2590850013077393,-2.411932423305055,0.25766788494785564,0.7939270399877958,0.49349108328693525,0.8789318201879002,0.4888466949799452,0.9253900762259214,0.4861728518572849
2025-09-01 06:45:00,3.416989940375,2.897955453125,-1.628162075125,-0.553443288875,6,45,0,244,1.0,6.123233995736766e-17,-0.8717063187093217,-0.4900286664290594,4.05580772525,4.694625510125,,,,,,,3.44213543475,3.986315416375,,,,,,,-1.95214117575,-2.276120276375,,,,,,,0.0578468737499999,0.669137036375,,,,,,,4.055807725249999,0.6388177848750011,3.416989940375,4.694625510125,-0.42587852325,,,,,,,,,,,,,,,,3.44213543475,0.5441799816250001,2.897955453125,3.986315416375,-0.3627866544166667,,,,,,,,,,,,,,,,-1.95214117575,0.3239791006249995,-2.276120276375,-1.628162075125,0.2159860670833332,,,,,,,,,,,,,,,,0.0578468737499999,0.611290162625,-0.553443288875,0.669137036375,-0.4075267750833333,,,,,,,,,,,,,,,,4.608412732148015,0.7861844398306586,4.794117547212573,0.7811095902035259,4.899339436435166,0.7768493313103481,3.9128746496240616,0.669714970607187,4.071068183433205,0.665391935710181,4.1607019524036515,0.6617628138211261,-2.232397106900575,0.3987167135485213,-2.32657807742274,0.39614298242059487,-2.3799417968487266,0.3939823743766105,0.5866392970858272,0.7523065660599387,0.7643418114628682,0.7474503993605809,0.865029530711598,0.7433737214513324
2025-09-01 07:00:00,2.7781721555,2.3537754715,-1.3041829745,-1.1647334515,7,0,0,244,0.9659258262890684,-0.2588190451025206,-0.8717063187093217,-0.4900286664290594,3.416989940375,4.05580772525,5.0140344025625,,,,,,2.897955453125,3.44213543475,4.2584054071875,,,,,,-1.628162075125,-1.95214117575,-2.4381098266875,,,,,,-0.553443288875,0.0578468737499999,0.9747821176875,,,,,,3.416989940375,0.6388177848750024,2.7781721555,4.05580772525,-0.42587852325,,,,,,,,,,,,,,,,2.897955453125,0.5441799816250001,2.3537754715,3.44213543475,-0.3627866544166666,,,,,,,,,,,,,,,,-1.628162075125,0.3239791006249994,-1.95214117575,-1.3041829745,0.2159860670833333,,,,,,,,,,,,,,,,-0.553443288875,0.611290162625,-1.1647334515,0.0578468737499999,-0.4075267750833333,,,,,,,,,,,,,,,,4.326837258817551,1.0460965882550655,4.632841915875567,1.0464755442810225,4.812761180070465,1.0422397571520312,3.673013237604975,0.8911223758211542,3.933684766478549,0.8914451913221068,4.086949851142278,0.8878369158222739,-2.0895949326851015,0.5305322422982849,-2.244786469188921,0.5307244314254077,-2.336033273487554,0.5285762343385692,0.31719733576493064,1.0010187078323503,0.6100157904258388,1.0013813340713489,0.7821820620499002,0.9973280734010436
2025-09-01 07:15:00,2.139354370625,1.809595489875,-0.980203873875,-1.776023614125,7,15,0,244,0.9659258262890684,-0.2588190451025206,-0.8717063187093217,-0.4900286664290594,2.7781721555,3.416989940375,4.694625510125,,,,,,2.3537754715,2.897955453125,3.986315416375,,,,,,-1.3041829745,-1.628162075125,-2.276120276375,,,,,,-1.1647334515,-0.553443288875,0.669137036375,,,,,,2.7781721555,0.6388177848750037,2.139354370625,3.416989940375,-0.42587852325,3.6831640174062494,1.1141221478122725,2.139354370625,5.0140344025625,-0.47911333865625,,,,,,,,,,,2.3537754715,0.5441799816250005,1.809595489875,2.897955453125,-0.3627866544166666,3.124697112135417,0.9490702736823796,1.809595489875,4.2584054071875,-0.40813498621875,,,,,,,,,,,-1.3041829745,0.3239791006249993,-1.628162075125,-0.980203873875,0.2159860670833333,-1.7631533670520831,0.565031688191402,-2.4381098266875,-0.980203873875,0.24298432546875,,,,,,,,,,,-1.1647334515,0.6112901626250001,-1.776023614125,-0.553443288875,-0.4075267750833333,-0.2987390544479167,1.0661129433857923,-1.776023614125,0.9747821176875,-0.45846762196875,,,,,,,,,,,3.9903014298648505,1.2953202630183145,4.4333629122555225,1.3081696852055404,4.703642534786977,1.3058599872054535,3.3863335841080557,1.1034247536889172,3.7637576243502653,1.114370595359723,3.993996611906879,1.1124030680851142,-1.918919385175855,0.6569270671074505,-2.1436198615638076,0.6634437050945766,-2.2806932979931642,0.6622723321326771,-0.0048366565258279315,1.2395029584012929,0.4191326380617717,1.2517986795982277,0.6777655038386796,1.2495885099700237
2025-09-01 07:30:00,1.50053658575,1.2654155082500005,-0.65622477325,-2.38731377675,7,30,0,244,0.9659258262890684,-0.2588190451025206,-0.8717063187093217,-0.4900286664290594,2.139354370625,2.7781721555,4.05580772525,,,,,,1.809595489875,2.3537754715,3.44213543475,,,,,,-0.980203873875,-1.3041829745,-1.95214117575,,,,,,-1.776023614125,-1.1647334515,0.0578468737499999,,,,,,2.139354370625,0.6388177848750051,1.50053658575,2.7781721555,-0.42587852325,3.0975810479375,1.1951186417900554,1.50053658575,4.694625510125,-0.5323481540625,,,,,,,,,,,1.809595489875,0.5441799816250007,1.2654155082500005,2.3537754715,-0.3627866544166665,2.6258654623125,1.018067523990844,1.2654155082500005,3.986315416375,-0.4534833180208332,,,,,,,,,,,-0.980203873875,0.3239791006249993,-1.3041829745,-0.65622477325,0.2159860670833333,-1.4661725248125002,0.6061093975069543,-2.276120276375,-0.65622477325,0.2699825838541667,,,,,,,,,,,-1.776023614125,0.6112901626250001,-2.38731377675,-1.1647334515,-0.4075267750833333,-0.8590883701875001,1.1436191762240375,-2.38731377675,0.669137036375,-0.5094084688541667,,,,,,,,,,,3.6072606846164117,1.5327798379079296,4.198736806135081,1.5661951270333783,4.572903516458936,1.5681276576359808,3.0600384955145086,1.3057058268832025,3.5638902550622444,1.3341708005467625,3.8826259546147615,1.335817035972127,-1.7246586756488003,0.7773556796617892,-2.0246282544987033,0.794302382734725,-2.214388460248545,0.7952824736798829,-0.3713715980987775,1.4667300419107783,0.19461692487683,1.4987054158081312,0.5526602270799579,1.5005546707511104
2025-09-01 07:45:00,0.8617188008749999,0.7212355266250001,-0.332245672625,-2.998603939375,7,45,0,244,0.9659258262890684,-0.2588190451025206,-0.8717063187093217,-0.4900286664290594,1.50053658575,2.139354370625,3.416989940375,,,,,,1.2654155082500005,1.809595489875,2.897955453125,,,,,,-0.65622477325,-0.980203873875,-1.628162075125,,,,,,-2.38731377675,-1.776023614125,-0.553443288875,,,,,,1.50053658575,0.6388177848750063,0.8617188008749999,2.139354370625,-0.42587852325,2.4587632630625,1.1951186417900554,0.8617188008749999,4.05580772525,-0.5323481540625,,,,,,,,,,,1.2654155082500005,0.5441799816250011,0.7212355266250001,1.809595489875,-0.3627866544166666,2.0816854806875003,1.0180675239908434,0.7212355266250001,3.44213543475,-0.4534833180208333,,,,,,,,,,,-0.65622477325,0.3239791006249992,-0.980203873875,-0.332245672625,0.2159860670833333,-1.1421934241875,0.6061093975069541,-1.95214117575,-0.332245672625,0.2699825838541667,,,,,,,,,,,-2.38731377675,0.6112901626250001,-2.998603939375,-1.776023614125,-0.4075267750833333,-1.4703785328125,1.1436191762240375,-2.998603939375,0.0578468737499999,-0.5094084688541667,,,,,,,,,,,3.1848696255792714,1.7574238355038032,3.9317753657142744,1.820248129674989,4.421426589292245,1.8291311315804626,2.700222654146892,1.4970698893408712,3.3364778767872654,1.5505870644370046,3.753589610615179,1.5581540920435408,-1.5104412905682156,0.8912848188077147,-1.889237647948807,0.9231464212941951,-2.137566305651666,0.9276514727131203,-0.7755611890643502,1.6816937906892853,-0.0608407442633164,1.741810891230278,0.4077106692654697,1.750311111180257
2025-09-01 08:00:00,0.262887950625,0.295501366625,-0.008266572,-3.2111371557500004,8,0,0,244,0.8660254037844387,-0.4999999999999998,-0.8717063187093217,-0.4900286664290594,0.8617188008749999,1.50053658575,2.7781721555,5.0140344025625,,,,,0.7212355266250001,1.2654155082500005,2.3537754715,4.2584054071875,,,,,-0.332245672625,-0.65622477325,-1.3041829745,-2.4381098266875,,,,,-2.998603939375,-2.38731377675,-1.1647334515,0.9747821176875,,,,,0.8750477790833333,0.6189319690012482,0.262887950625,1.50053658575,-0.4125495450416667,1.8266099672916667,1.1844959668327877,0.262887950625,3.416989940375,-0.5256836649583333,,,,,,,,,,,0.7607174671666669,0.4861609592025505,0.295501366625,1.2654155082500005,-0.3233047138750002,1.5572464693333332,0.9870885845823558,0.295501366625,2.897955453125,-0.43374234775,,,,,,,,,,,-0.332245672625,0.3239791006249992,-0.65622477325,-0.008266572,0.2159860670833333,-0.8182143235625,0.606109397506954,-1.628162075125,-0.008266572,0.2699825838541667,,,,,,,,,,,-2.8656849572916667,0.427693619072458,-3.2111371557500004,-2.38731377675,-0.2746077930000001,-2.0152092043958336,1.0443226538783117,-3.2111371557500004,-0.553443288875,-0.4429489778125,,,,,,,,,,,2.735333983278614,1.9593139970682791,3.6382643725071326,2.062493020136541,4.251690318326235,2.082256528334828,2.330265532989678,1.6500717414658088,3.0931997559742843,1.7414371150666805,3.6124431516768043,1.760045463741803,-1.279337487711567,0.9983085281153098,-1.7387599618729028,1.0497768056502983,-2.0506561124413936,1.0593634825836726,-1.1502651839390656,1.7965226895366537,-0.31286445718225114,1.9091366581711542,0.26000259477504234,1.9352308599369612
2025-09-01 08:15:00,0.262887950625,0.295501366625,0.77861061875,-3.2111371557500004,8,15,0,244,0.8660254037844387,-0.4999999999999998,-0.8717063187093217,-0.4900286664290594,0.262887950625,0.8617188008749999,2.139354370625,4.694625510125,,,,,0.295501366625,0.7212355266250001,1.809595489875,3.986315416375,,,,,-0.008266572,-0.332245672625,-0.980203873875,-2.276120276375,,,,,-3.2111371557500004,-2.998603939375,-1.776023614125,0.669137036375,,,,,0.4624982340416665,0.3457351525909056,0.262887950625,0.8617188008749999,-0.1996102834166666,1.3009263023333333,1.0269383302044064,0.262887950625,2.7781721555,-0.4192140341458333,,,,,,,,,,,0.4374127532916667,0.2457977318792236,0.295501366625,0.7212355266250001,-0.1419113866666667,1.1235041215833337,0.8411212693378617,0.295501366625,2.3537754715,-0.3430456841458333,,,,,,,,,,,0.146032791375,0.5712763299623939,-0.332245672625,0.77861061875,0.3702854304583333,-0.4170855412499999,0.743673550002194,-1.3041829745,0.77861061875,0.3471322655416666,,,,,,,,,,,-3.140292750291667,0.1227061096858443,-3.2111371557500004,-2.998603939375,-0.0708444054583334,-2.4581581822083334,0.8449035824753117,-3.2111371557500004,-1.1647334515,-0.3410672840416667,,,,,,,,,,,2.354957670562673,2.023501108430324,3.368234258756562,2.1990538526427685,4.088882058420062,2.245181362106292,2.0172248920104967,1.6955432296866377,2.8693838848263415,1.8488693824249403,3.477057772695098,1.8904507955329373,-0.9627300867174797,1.2077326024754738,-1.5373703154230707,1.2599231365694887,-1.9351758376988877,1.2646069352306222,-1.467322410371517,1.819101799935731,-0.5447262730676711,2.0022078804008916,0.11832342128422427,2.0556612892774333
