utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m)
2025-09-01 06:00:00,5.0140344025625,4.2584054071875,-2.4381098266874996,0.9747821176875
2025-09-01 06:15:00,4.694625510125,3.986315416375,-2.276120276375,0.669137036375
2025-09-01 06:30:00,4.05580772525,3.44213543475,-1.95214117575,0.0578468737499999
2025-09-01 06:45:00,3.416989940375,2.897955453125,-1.628162075125,-0.553443288875
2025-09-01 07:00:00,2.7781721555,2.3537754715,-1.3041829745,-1.1647334515
2025-09-01 07:15:00,2.139354370625,1.809595489875,-0.980203873875,-1.776023614125
2025-09-01 07:30:00,1.50053658575,1.2654155082500005,-0.65622477325,-2.38731377675
2025-09-01 07:45:00,0.8617188008749999,0.7212355266250001,-0.332245672625,-2.998603939375
2025-09-01 08:00:00,0.262887950625,0.295501366625,-0.008266572,-3.2111371557500004
2025-09-01 08:15:00,0.262887950625,0.295501366625,0.77861061875,-3.2111371557500004
2025-09-01 08:30:00,0.30287488525,0.41394718825,1.5654878095000002,-2.8123802095
2025-09-01 08:45:00,0.342861819875,0.532393009875,2.3523650002500003,-2.41362326325
2025-09-01 09:00:00,0.3828487545,0.6508388315,3.139242191,-2.014866317
2025-09-01 09:15:00,0.422835689125,0.7692846531249999,3.92611938175,-1.61610937075
2025-09-01 09:30:00,0.46282262375,0.88773047475,4.712996572500001,-1.2173524245
2025-09-01 09:45:00,0.502809558375,1.006176296375,5.49987376325,-0.8185954782499998
2025-09-01 10:00:00,0.502809558375,1.006176296375,5.501824342375,-0.419838532
2025-09-01 10:15:00,0.49550493,0.98577616575,5.501824342375,-0.40714353175
2025-09-01 10:30:00,0.448213367,0.8469302135000001,4.71689773075,-0.3944485315
2025-09-01 10:45:00,0.400921804,0.70808426125,3.931971119125,-0.38175353125
2025-09-01 11:00:00,0.353630241,0.569238309,3.1470445075,-0.3690585309999999
2025-09-01 11:15:00,0.306338678,0.4303923567500001,2.362117895875,-0.35636353075
2025-09-01 11:30:00,0.259047115,0.2915464045,1.5771912842500004,-0.3436685305
2025-09-01 11:45:00,0.211755552,0.15270045225,0.7922646726249996,-0.33097353025
2025-09-01 12:00:00,0.164463989,0.0138545,0.0909359023749999,-0.31827853
2025-09-01 12:15:00,0.0391000402499999,-0.0713554307499999,0.0909359023749999,-0.09989802675
2025-09-01 12:30:00,-0.0862639085,-0.1565653615,0.17453374375,0.1184824764999999
2025-09-01 12:45:00,-0.21162785725,-0.24177529225,0.258131585125,0.3368629797499999
2025-09-01 13:00:00,-0.336991806,-0.326985223,0.3417294265,0.5552434829999999
2025-09-01 13:15:00,-0.46235575475,-0.41219515375,0.4253272678749999,0.7736239862500001
2025-09-01 13:30:00,-0.5877197035,-0.4974050845,0.50892510925,0.9920044895
2025-09-01 13:45:00,-0.7130836522500001,-0.5826150152499999,0.5925229506249999,1.21038499275
2025-09-01 14:00:00,-0.7130836522500001,-0.5826150152499999,0.5925229506249999,1.428765496
2025-09-01 14:15:00,-0.325484154125,-0.1818210377499999,0.3614335194999999,1.695300957375
2025-09-01 14:30:00,0.18747929275,0.3041828705000001,0.0467462469999999,1.96183641875
2025-09-01 14:45:00,0.7004427396250003,0.7901867787500002,-0.2679410255000001,2.228371880125
2025-09-01 15:00:00,1.2134061865000003,1.2761906870000002,-0.582628298,2.4949073415000003
2025-09-01 15:15:00,1.7263696333750005,1.76219459525,-0.8973155705000001,2.761442802875
2025-09-01 15:30:00,2.2393330802500007,2.2481985035000003,-1.212002843,3.02797826425
2025-09-01 15:45:00,2.7522965271250004,2.73420241175,-1.5266901155,3.2945137256250003
2025-09-01 16:00:00,3.059598157,3.042240389875,-1.841377388,3.561049187
2025-09-01 16:15:00,3.059598157,3.042240389875,-2.272592179375,3.5864122135
2025-09-01 16:30:00,2.85393634,2.86427445975,-2.70380697075,3.61177524
2025-09-01 16:45:00,2.648274523,2.686308529625,-3.1350217621250005,3.6371382665
2025-09-01 17:00:00,2.442612706,2.5083425995,-3.5662365535000005,3.662501293
2025-09-01 17:15:00,2.236950889,2.330376669375,-3.997451344875,3.6878643195
2025-09-01 17:30:00,2.031289072,2.15241073925,-4.42866613625,3.713227346
2025-09-01 17:45:00,1.825627255,1.974444809125,-4.859880927625,3.7385903725
2025-09-01 18:00:00,1.619965438,1.796478879,-5.118515249375,3.7385903725
2025-09-01 18:15:00,1.4654896922499998,1.60922638025,-5.118515249375,3.38317920725
2025-09-01 18:30:00,1.3110139465,1.4219738815,-4.94593477975,3.0024050155
2025-09-01 18:45:00,1.15653820075,1.23472138275,-4.773354310125,2.6216308237500003
2025-09-01 19:00:00,1.002062455,1.047468884,-4.6007738405000005,2.240856632
2025-09-01 19:15:00,0.84758670925,0.8602163852499999,-4.428193370875,1.86008244025
2025-09-01 19:30:00,0.6931109635,0.6729638864999998,-4.25561290125,1.4793082485000002
2025-09-01 19:45:00,0.53863521775,0.4857113877499999,-4.083032431625,1.0985340567500002
2025-09-01 20:00:00,0.384159472,0.298458889,-3.910451962,0.717759865
2025-09-01 20:15:00,0.1986901649999999,0.140189406375,-3.43468783725,0.5210252765
2025-09-01 20:30:00,0.0132208579999999,-0.01808007625,-2.9589237125,0.324290688
2025-09-01 20:45:00,-0.172248449,-0.176349558875,-2.48315958775,0.1275560995
2025-09-01 21:00:00,-0.3577177560000001,-0.3346190415,-2.007395463,-0.069178489
2025-09-01 21:15:00,-0.5431870630000001,-0.4928885241250001,-1.53163133825,-0.2659130775
2025-09-01 21:30:00,-0.72865637,-0.65115800675,-1.0558672135,-0.4626476659999999
2025-09-01 21:45:00,-0.9141256770000002,-0.8094274893750002,-0.58010308875,-0.6593822545
2025-09-01 22:00:00,-1.099594984,-0.967696972,-0.104338964,-0.6593822545
2025-09-01 22:15:00,-1.3508662510000002,-1.15827242225,0.2155617857499999,-0.637149836875
2025-09-01 22:30:00,-1.602137518,-1.3488478725,0.5354625355,-0.41818283075
2025-09-01 22:45:00,-1.853408785,-1.53942332275,0.8553632852499999,-0.1992158246249999
2025-09-01 23:00:00,-2.104680052,-1.7299987730000002,1.175264035,0.0197511814999999
2025-09-01 23:15:00,-2.355951319,-1.92057422325,1.4951647847499998,0.238718187625
2025-09-01 23:30:00,-2.607222586,-2.1111496735,1.8150655345,0.45768519375
2025-09-01 23:45:00,-2.858493853,-2.3017251237500003,2.13496628425,0.676652199875
2025-09-02 00:00:00,-2.858493853,-2.3017251237500003,2.382340472625,0.716334832
2025-09-02 00:15:00,-2.82768284125,-2.229019278875,2.382340472625,0.716334832
2025-09-02 00:30:00,-2.5456005625,-1.96573798375,2.30981391125,0.537050458
2025-09-02 00:45:00,-2.26351828375,-1.702456688625,2.237287349875,0.357766084
2025-09-02 01:00:00,-1.981436005,-1.4391753935,2.1647607885,0.17848171
2025-09-02 01:15:00,-1.69935372625,-1.175894098375,2.092234227125,-0.000802664
2025-09-02 01:30:00,-1.4172714475,-0.91261280325,2.01970766575,-0.180087038
2025-09-02 01:45:00,-1.13518916875,-0.649331508125,1.947181104375,-0.3593714120000001
2025-09-02 02:00:00,-0.85310689,-0.386050213,1.874654543,-0.3593714120000001
2025-09-02 02:15:00,-0.5812543925,-0.1815893294999999,1.5433485244999998,-0.325030497
2025-09-02 02:30:00,-0.3094018949999999,0.022871554,1.212042506,-0.111405208
2025-09-02 02:45:00,-0.0375493974999999,0.2273324375000001,0.8807364875,0.102220081
2025-09-02 03:00:00,0.2343031000000001,0.4317933210000001,0.549430469,0.3158453699999999
2025-09-02 03:15:00,0.5061555974999999,0.6362542045,0.2181244505000001,0.5294706589999999
2025-09-02 03:30:00,0.778008095,0.8407150880000002,-0.1131815679999999,0.743095948
2025-09-02 03:45:00,1.0498605925,1.0451759715,-0.4444875865,0.956721237
2025-09-02 04:00:00,1.32171309,1.249636855,-0.775793605,1.170346526
2025-09-02 04:15:00,1.591969032875,1.52451317475,-0.80222077,1.257597609625
2025-09-02 04:30:00,1.86222497575,1.7993894945000002,-0.828647935,1.34484869325
2025-09-02 04:45:00,2.132480918625,2.0742658142500003,-0.8550751,1.432099776875
2025-09-02 05:00:00,2.4027368615,2.349142134,-0.881502265,1.5193508605
2025-09-02 05:15:00,2.672992804375,2.62401845375,-0.90792943,1.606601944125
2025-09-02 05:30:00,2.94324874725,2.8988947735000004,-0.934356595,1.69385302775
2025-09-02 05:45:00,3.213504690125,3.17377109325,-0.96078376,1.781104111375
2025-09-02 06:00:00,3.213504690125,3.17377109325,-0.96078376,1.781104111375
2025-09-02 06:15:00,3.0824250545000003,3.036626060125,-0.872787698875,1.1216859645
2025-09-02 06:30:00,2.6810894760000004,2.62460470725,-0.75836447275,0.3750167339999999
2025-09-02 06:45:00,2.2797538975,2.212583354375,-0.643941246625,-0.3716524965000003
2025-09-02 07:00:00,1.878418319,1.8005620015,-0.5295180205,-1.118321727
2025-09-02 07:15:00,1.4770827405000002,1.3885406486249998,-0.4150947943749999,-1.8649909575000003
2025-09-02 07:30:00,1.075747162,0.9765192957500002,-0.3006715682499999,-2.6116601880000005
2025-09-02 07:45:00,0.6744115835,0.5644979428750001,-0.1862483421249999,-3.3583294185000008
2025-09-02 08:00:00,0.273076005,0.15247659,-0.071825116,-3.710464376875
